height,weight,label
170,68,normal
171,73,normal
155,50,normal
165,73,fat
126,35,normal
184,41,thin
158,56,normal
174,44,thin
150,64,fat
124,79,fat
197,39,thin
133,59,fat
168,42,thin
149,62,fat
193,49,thin
157,59,normal
167,49,thin
177,58,normal
171,59,normal
193,38,thin
178,52,thin
148,45,normal
152,53,normal
187,70,normal
128,59,fat
191,47,thin
154,76,fat
158,51,normal
194,64,thin
192,63,thin
158,49,normal
131,77,fat
175,73,normal
173,46,thin
162,60,normal
167,41,thin
175,38,thin
129,77,fat
128,37,normal
158,41,thin
191,53,thin
178,60,normal
200,58,thin
144,77,fat
129,56,fat
169,58,normal
167,52,normal
125,36,normal
193,66,thin
120,40,fat
133,45,normal
142,80,fat
183,53,thin
192,48,thin
184,38,thin
171,49,thin
144,62,fat
166,64,normal
181,75,normal
200,41,thin
139,73,fat
180,61,normal
157,61,normal
123,53,fat
124,71,fat
189,59,thin
159,68,fat
166,44,thin
153,42,thin
150,60,fat
137,73,fat
133,56,fat
152,51,normal
186,74,normal
140,37,normal
153,56,normal
167,36,thin
152,43,normal
184,57,thin
175,60,normal
159,40,thin
151,72,fat
160,40,thin
181,38,thin
168,65,normal
148,38,thin
154,62,fat
144,42,normal
144,42,normal
135,61,fat
187,77,normal
176,37,thin
132,60,fat
196,50,thin
124,77,fat
189,59,thin
136,78,fat
198,50,thin
192,47,thin
185,53,thin
166,62,normal
142,36,thin
176,65,normal
198,80,normal
129,70,fat
193,56,thin
197,60,thin
145,65,fat
171,56,normal
123,56,fat
130,43,normal
192,55,thin
120,69,fat
160,64,normal
126,46,fat
149,62,fat
138,75,fat
173,59,normal
154,57,normal
182,39,thin
126,63,fat
138,52,fat
199,38,thin
152,77,fat
163,56,normal
123,42,fat
188,40,thin
185,61,thin
183,60,thin
170,55,normal
175,65,normal
194,59,thin
190,66,thin
132,43,normal
143,52,normal
198,66,thin
129,44,fat
135,58,fat
166,39,thin
153,61,fat
183,80,normal
179,55,thin
161,52,normal
179,55,thin
155,72,fat
170,66,normal
140,76,fat
168,49,thin
165,58,normal
182,40,thin
194,78,normal
147,60,fat
167,51,thin
145,55,fat
176,61,normal
136,79,fat
170,68,normal
177,35,thin
181,56,thin
153,45,normal
142,68,fat
161,79,fat
123,49,fat
195,56,thin
163,64,normal
144,65,fat
173,54,thin
172,78,fat
199,60,thin
185,35,thin
154,70,fat
144,80,fat
166,74,fat
195,78,normal
129,59,fat
138,52,fat
131,63,fat
170,74,fat
130,55,fat
134,46,fat
165,38,thin
171,65,normal
170,71,normal
173,50,thin
165,54,normal
157,51,normal
145,53,normal
131,45,fat
173,72,normal
124,37,normal
153,72,fat
135,62,fat
148,52,normal
147,79,fat
149,72,fat
168,62,normal
175,72,normal
120,80,fat
187,47,thin
135,37,normal
122,54,fat
181,77,normal
191,64,thin
154,38,thin
164,60,normal
188,47,thin
191,64,thin
148,53,normal
193,48,thin
124,65,fat
190,62,thin
164,52,normal
198,54,thin
146,63,fat
167,48,thin
198,78,normal
185,49,thin
160,75,fat
124,65,fat
159,41,thin
142,36,thin
150,56,normal
126,46,fat
184,74,normal
125,75,fat
131,42,normal
198,35,thin
149,56,normal
125,69,fat
169,58,normal
172,80,fat
154,74,fat
133,67,fat
120,68,fat
163,37,thin
149,80,fat
192,71,normal
168,57,normal
137,62,fat
159,63,normal
147,57,fat
185,43,thin
177,53,thin
137,80,fat
187,78,normal
147,39,thin
146,69,fat
164,76,fat
140,44,normal
163,56,normal
184,50,thin
161,40,thin
122,35,normal
143,37,thin
163,78,fat
155,39,thin
175,61,normal
149,69,fat
189,72,normal
191,70,normal
131,72,fat
180,60,normal
172,37,thin
137,63,fat
163,47,thin
175,55,thin
200,75,normal
127,52,fat
192,63,thin
142,46,normal
170,77,fat
179,57,thin
120,59,fat
140,42,normal
185,35,thin
195,37,thin
199,75,normal
178,80,normal
140,72,fat
178,72,normal
142,59,fat
167,77,fat
187,45,thin
164,66,normal
187,63,thin
142,53,fat
122,39,fat
192,55,thin
161,49,normal
138,40,normal
146,37,thin
168,59,normal
172,50,thin
198,52,thin
128,48,fat
137,50,fat
140,50,fat
152,71,fat
190,75,normal
158,77,fat
171,68,normal
176,47,thin
121,38,fat
175,69,normal
191,61,thin
141,42,normal
178,67,normal
192,62,thin
182,44,thin
126,50,fat
126,45,fat
168,48,thin
126,40,normal
146,56,fat
128,72,fat
140,70,fat
140,71,fat
121,72,fat
161,42,thin
187,56,thin
183,69,normal
142,43,normal
197,72,normal
135,69,fat
151,42,thin
154,41,thin
145,58,fat
148,53,normal
131,55,fat
165,38,thin
171,64,normal
149,40,thin
135,49,fat
196,57,thin
188,48,thin
140,68,fat
124,58,fat
197,39,thin
155,35,thin
145,62,fat
179,79,normal
174,55,thin
172,71,normal
146,41,normal
124,37,normal
169,78,fat
152,48,normal
133,73,fat
188,79,normal
146,61,fat
197,38,thin
120,38,fat
166,73,fat
133,45,normal
162,72,fat
157,77,fat
161,37,thin
179,58,thin
135,45,normal
122,68,fat
181,42,thin
130,41,normal
140,77,fat
183,78,normal
121,42,fat
161,75,fat
175,76,normal
190,67,normal
186,64,thin
188,65,thin
140,56,fat
186,41,thin
167,56,normal
197,76,normal
187,70,normal
197,51,thin
181,56,thin
198,46,thin
187,72,normal
135,62,fat
130,55,fat
148,55,normal
126,46,fat
180,62,normal
192,50,thin
196,65,thin
168,70,normal
160,76,fat
186,56,thin
196,58,thin
130,68,fat
176,77,normal
162,70,fat
168,36,thin
198,45,thin
192,75,normal
133,48,fat
194,55,thin
160,37,thin
138,39,normal
193,43,thin
184,73,normal
136,36,normal
188,64,thin
150,79,fat
129,41,normal
174,49,thin
190,58,thin
180,41,thin
184,78,normal
150,50,normal
184,64,normal
157,70,fat
142,51,normal
125,75,fat
173,63,normal
185,39,thin
178,61,normal
197,42,thin
129,49,fat
140,54,fat
122,37,normal
140,57,fat
160,68,fat
173,67,normal
148,75,fat
143,77,fat
143,67,fat
121,78,fat
195,54,thin
128,58,fat
142,36,thin
195,49,thin
126,73,fat
169,71,normal
170,58,normal
164,55,normal
167,72,fat
183,77,normal
155,52,normal
138,78,fat
177,43,thin
160,80,fat
198,54,thin
200,71,thin
128,72,fat
171,62,normal
152,41,thin
145,71,fat
161,42,thin
144,64,fat
171,36,thin
135,68,fat
143,66,fat
138,37,normal
162,61,normal
143,36,thin
162,47,thin
162,63,normal
156,36,thin
197,57,thin
166,42,thin
153,71,fat
125,65,fat
128,42,fat
131,80,fat
180,57,thin
167,51,thin
183,68,normal
191,67,thin
132,66,fat
172,44,thin
131,41,normal
156,51,normal
166,69,normal
195,72,normal
138,69,fat
138,48,normal
174,80,fat
156,77,fat
124,48,fat
162,43,thin
133,37,normal
161,43,thin
168,48,thin
198,44,thin
183,69,normal
175,56,thin
163,78,fat
193,60,thin
123,73,fat
197,40,thin
187,72,normal
174,61,normal
175,47,thin
159,71,fat
153,47,normal
167,80,fat
200,58,thin
155,35,thin
169,57,normal
147,58,fat
181,44,thin
135,44,normal
191,38,thin
156,49,normal
145,35,thin
185,49,thin
169,80,fat
194,60,thin
172,78,fat
171,66,normal
170,66,normal
151,66,fat
171,40,thin
190,46,thin
163,66,normal
181,59,thin
122,63,fat
124,51,fat
163,67,normal
120,56,fat
138,69,fat
126,73,fat
127,69,fat
142,42,normal
156,64,fat
155,68,fat
152,36,thin
184,69,normal
184,66,normal
127,42,fat
149,79,fat
182,43,thin
179,46,thin
134,40,normal
126,63,fat
121,65,fat
169,75,fat
132,44,normal
171,62,normal
169,78,fat
137,56,fat
186,42,thin
184,36,thin
149,66,fat
155,62,fat
176,56,thin
185,35,thin
120,68,fat
140,68,fat
126,68,fat
191,66,thin
191,80,normal
146,73,fat
135,50,fat
159,41,thin
142,71,fat
151,60,fat
127,48,fat
169,56,normal
163,35,thin
137,80,fat
123,48,fat
163,45,thin
126,52,fat
125,71,fat
142,59,fat
134,61,fat
128,40,normal
184,73,normal
178,54,thin
128,71,fat
197,67,thin
168,49,thin
183,59,thin
171,70,normal
170,42,thin
131,41,normal
176,77,normal
125,79,fat
177,46,thin
174,55,thin
159,76,fat
143,78,fat
123,41,fat
181,52,thin
182,55,thin
123,41,fat
194,56,thin
197,48,thin
123,46,fat
171,58,normal
194,36,thin
177,76,normal
153,57,normal
132,44,normal
189,68,normal
147,69,fat
195,72,normal
181,65,normal
172,76,fat
170,73,normal
149,48,normal
147,59,fat
168,39,thin
184,49,thin
128,39,normal
147,49,normal
127,49,fat
135,64,fat
126,66,fat
199,64,thin
183,56,thin
151,79,fat
142,60,fat
124,61,fat
129,51,fat
169,47,thin
196,67,thin
192,62,thin
169,67,normal
127,79,fat
152,73,fat
140,36,thin
143,44,normal
135,50,fat
139,52,fat
196,76,normal
190,58,thin
175,43,thin
177,75,normal
178,39,thin
170,43,thin
153,58,normal
180,75,normal
196,35,thin
141,80,fat
141,51,fat
127,60,fat
192,72,normal
139,49,normal
168,76,fat
170,68,normal
135,56,fat
121,67,fat
183,57,thin
133,73,fat
195,49,thin
193,65,thin
120,67,fat
132,37,normal
149,79,fat
182,76,normal
132,65,fat
127,59,fat
125,59,fat
178,79,normal
121,40,fat
130,68,fat
165,48,thin
121,69,fat
154,40,thin
150,56,normal
189,63,thin
169,71,normal
152,80,fat
199,67,thin
186,50,thin
139,74,fat
198,66,thin
131,69,fat
185,78,normal
170,68,normal
191,53,thin
185,45,thin
189,66,thin
124,40,fat
175,44,thin
151,42,thin
186,65,normal
178,58,thin
153,45,normal
142,48,normal
186,63,thin
194,37,thin
190,70,normal
168,59,normal
140,55,fat
161,65,normal
156,56,normal
198,80,normal
194,53,thin
179,66,normal
195,44,thin
177,75,normal
168,80,fat
157,49,normal
124,70,fat
161,41,thin
190,63,thin
143,67,fat
127,46,fat
151,61,fat
191,47,thin
175,63,normal
124,65,fat
127,54,fat
180,43,thin
181,66,normal
140,71,fat
184,67,normal
165,38,thin
141,50,normal
131,60,fat
166,43,thin
177,61,normal
127,57,fat
127,62,fat
196,49,thin
199,58,thin
192,74,normal
192,69,normal
148,37,thin
132,50,fat
135,45,normal
131,56,fat
151,61,fat
175,36,thin
167,67,normal
140,51,fat
133,46,fat
168,59,normal
149,55,normal
194,55,thin
136,56,fat
188,57,thin
187,63,thin
128,53,fat
131,41,normal
168,41,thin
138,56,fat
155,45,normal
156,65,fat
146,48,normal
200,60,thin
149,73,fat
180,48,thin
180,64,normal
163,47,thin
120,66,fat
185,78,normal
150,71,fat
132,70,fat
123,76,fat
145,53,normal
187,40,thin
158,62,normal
137,45,normal
191,41,thin
193,56,thin
133,40,normal
132,70,fat
153,47,normal
158,40,thin
176,77,normal
137,49,fat
150,41,thin
192,78,normal
172,36,thin
188,54,thin
159,49,normal
153,65,fat
120,57,fat
150,75,fat
196,48,thin
180,58,thin
189,68,normal
157,72,fat
174,37,thin
121,49,fat
135,71,fat
166,76,fat
135,43,normal
178,65,normal
144,66,fat
130,78,fat
167,80,fat
137,68,fat
131,63,fat
153,78,fat
139,45,normal
133,51,fat
164,43,thin
187,64,thin
152,53,normal
149,67,fat
146,38,thin
196,50,thin
141,62,fat
129,61,fat
135,80,fat
157,46,normal
139,76,fat
144,76,fat
199,78,normal
162,53,normal
184,53,thin
183,56,thin
180,73,normal
169,61,normal
175,79,fat
135,37,normal
168,41,thin
129,61,fat
129,63,fat
156,35,thin
153,63,fat
197,35,thin
182,67,normal
196,38,thin
175,51,thin
157,47,normal
191,75,normal
144,36,thin
157,42,thin
153,68,fat
173,79,fat
177,38,thin
122,62,fat
178,68,normal
178,35,thin
148,57,fat
186,80,normal
131,77,fat
148,76,fat
120,72,fat
139,47,normal
194,66,thin
161,40,thin
150,45,normal
144,56,fat
187,61,thin
134,49,fat
133,80,fat
159,65,fat
132,65,fat
122,40,fat
186,59,thin
152,51,normal
132,58,fat
194,43,thin
183,45,thin
125,60,fat
168,37,thin
176,36,thin
170,42,thin
130,70,fat
146,37,thin
171,58,normal
192,70,normal
167,72,fat
170,51,thin
140,51,fat
144,69,fat
130,48,fat
135,56,fat
186,51,thin
125,49,fat
158,73,fat
184,47,thin
177,62,normal
195,38,thin
187,64,thin
126,59,fat
151,42,thin
139,63,fat
132,55,fat
157,76,fat
141,71,fat
186,72,normal
161,71,fat
128,71,fat
187,80,normal
188,60,thin
160,37,thin
135,69,fat
189,42,thin
180,54,thin
139,76,fat
182,36,thin
121,76,fat
171,78,fat
153,68,fat
173,76,normal
186,79,normal
164,55,normal
167,42,thin
195,38,thin
130,55,fat
131,48,fat
197,47,thin
175,35,thin
167,66,normal
154,40,thin
191,57,thin
187,40,thin
147,62,fat
139,58,fat
129,51,fat
162,76,fat
158,56,normal
165,80,fat
125,40,fat
145,71,fat
136,68,fat
173,68,normal
180,69,normal
123,37,normal
139,67,fat
191,43,thin
141,52,fat
199,38,thin
140,53,fat
125,60,fat
122,61,fat
166,64,normal
188,78,normal
170,41,thin
123,45,fat
161,64,normal
174,65,normal
199,80,normal
122,42,fat
130,73,fat
160,60,normal
171,75,fat
182,36,thin
135,69,fat
187,48,thin
183,44,thin
169,42,thin
139,46,normal
174,50,thin
125,54,fat
142,57,fat
174,56,thin
142,69,fat
127,37,normal
154,43,thin
159,66,fat
147,38,thin
200,35,thin
180,53,thin
126,66,fat
167,38,thin
166,47,thin
160,75,fat
127,37,normal
131,57,fat
173,60,normal
124,69,fat
154,54,normal
200,61,thin
131,45,fat
139,64,fat
184,59,thin
179,60,normal
150,64,fat
157,53,normal
149,68,fat
184,60,thin
188,41,thin
123,67,fat
171,50,thin
189,51,thin
171,80,fat
158,65,fat
184,68,normal
192,41,thin
180,54,thin
148,39,thin
183,61,thin
162,53,normal
157,80,fat
152,45,normal
177,61,normal
136,80,fat
156,73,fat
123,62,fat
120,54,fat
121,61,fat
146,65,fat
182,75,normal
133,46,fat
193,47,thin
164,52,normal
187,67,normal
143,67,fat
139,50,fat
153,55,normal
127,39,normal
139,70,fat
123,49,fat
165,36,thin
174,66,normal
142,38,normal
128,70,fat
155,70,fat
154,72,fat
171,35,thin
182,35,thin
162,39,thin
145,53,normal
147,40,normal
128,45,fat
183,38,thin
199,36,thin
177,57,thin
190,54,thin
193,54,thin
149,54,normal
171,68,normal
134,67,fat
137,80,fat
140,67,fat
137,62,fat
170,63,normal
195,77,normal
198,72,thin
171,57,normal
139,48,normal
198,74,normal
137,61,fat
142,37,thin
123,38,normal
135,54,fat
195,56,thin
152,62,fat
164,49,thin
148,64,fat
180,51,thin
181,40,thin
196,43,thin
128,78,fat
153,50,normal
175,37,thin
179,80,normal
159,60,normal
122,59,fat
151,80,fat
188,49,thin
145,72,fat
123,62,fat
161,62,normal
150,48,normal
149,40,thin
147,35,thin
120,58,fat
149,78,fat
133,74,fat
170,79,fat
192,40,thin
140,46,normal
152,43,normal
142,53,fat
199,77,normal
162,76,fat
169,52,thin
147,65,fat
190,52,thin
181,37,thin
141,61,fat
134,35,normal
134,74,fat
200,75,normal
150,44,normal
150,59,fat
176,58,normal
139,67,fat
124,57,fat
148,66,fat
191,51,thin
120,69,fat
157,36,thin
122,69,fat
194,52,thin
192,72,normal
184,76,normal
150,75,fat
167,36,thin
129,44,fat
172,52,thin
186,38,thin
137,49,fat
172,43,thin
190,63,thin
133,37,normal
200,77,normal
170,54,normal
198,50,thin
183,57,thin
197,80,normal
178,35,thin
137,52,fat
176,65,normal
149,69,fat
161,61,normal
121,79,fat
200,65,thin
167,43,thin
135,47,fat
162,49,normal
156,61,normal
155,79,fat
157,78,fat
175,41,thin
163,50,normal
129,46,fat
157,76,fat
146,58,fat
172,56,normal
130,35,normal
142,74,fat
196,53,thin
129,40,normal
161,52,normal
197,40,thin
184,73,normal
174,54,thin
157,45,thin
128,80,fat
167,51,thin
139,64,fat
143,39,normal
161,39,thin
152,60,fat
167,46,thin
152,35,thin
147,43,normal
150,51,normal
170,57,normal
143,69,fat
184,65,normal
135,52,fat
146,40,normal
198,44,thin
120,79,fat
172,78,fat
132,70,fat
156,38,thin
194,48,thin
126,51,fat
137,51,fat
152,50,normal
136,44,normal
172,37,thin
134,77,fat
143,53,fat
150,52,normal
183,58,thin
143,53,fat
125,48,fat
122,62,fat
180,36,thin
136,44,normal
155,56,normal
159,38,thin
140,42,normal
127,69,fat
175,39,thin
175,41,thin
179,39,thin
126,76,fat
128,60,fat
133,67,fat
134,75,fat
136,36,normal
153,76,fat
147,62,fat
171,61,normal
191,79,normal
160,49,normal
175,37,thin
134,74,fat
198,53,thin
184,38,thin
128,67,fat
164,58,normal
128,72,fat
164,67,normal
137,80,fat
142,35,thin
179,40,thin
195,52,thin
162,42,thin
147,76,fat
130,59,fat
121,54,fat
177,58,normal
174,58,normal
172,76,fat
185,74,normal
131,40,normal
144,46,normal
190,52,thin
165,71,fat
154,53,normal
142,50,normal
179,45,thin
193,72,normal
136,39,normal
186,64,thin
154,54,normal
171,47,thin
171,77,fat
143,40,normal
142,56,fat
157,59,normal
178,61,normal
183,38,thin
142,79,fat
137,77,fat
200,70,thin
194,36,thin
157,79,fat
170,40,thin
176,70,normal
189,60,thin
161,48,normal
180,78,normal
186,48,thin
183,50,thin
160,77,fat
158,75,fat
138,80,fat
135,35,normal
163,41,thin
150,40,thin
128,39,normal
199,72,thin
184,36,thin
181,65,normal
125,60,fat
128,62,fat
162,51,normal
156,52,normal
136,61,fat
139,37,normal
137,78,fat
195,57,thin
122,42,fat
124,76,fat
156,66,fat
123,54,fat
168,68,normal
124,38,normal
154,57,normal
146,77,fat
140,51,fat
123,75,fat
177,39,thin
156,37,thin
181,66,normal
147,45,normal
124,40,fat
140,70,fat
144,54,fat
128,35,normal
192,61,thin
147,41,normal
146,39,thin
191,56,thin
191,78,normal
154,37,thin
130,76,fat
138,73,fat
150,66,fat
141,35,thin
169,74,fat
199,35,thin
137,74,fat
167,44,thin
188,56,thin
191,42,thin
185,52,thin
137,80,fat
124,78,fat
150,78,fat
121,75,fat
120,36,normal
173,79,fat
183,42,thin
121,47,fat
191,47,thin
120,73,fat
152,46,normal
136,53,fat
142,72,fat
140,74,fat
120,60,fat
168,38,thin
187,71,normal
144,53,fat
163,56,normal
161,39,thin
146,53,normal
123,72,fat
149,65,fat
185,43,thin
150,54,normal
152,67,fat
136,60,fat
150,75,fat
154,57,normal
186,63,thin
186,71,normal
198,51,thin
142,37,thin
171,57,normal
157,63,fat
141,42,normal
160,51,normal
179,53,thin
192,78,normal
140,63,fat
153,62,fat
141,67,fat
144,53,fat
196,76,normal
194,77,normal
193,80,normal
187,43,thin
131,70,fat
176,53,thin
183,53,thin
121,47,fat
126,48,fat
132,46,fat
174,46,thin
188,50,thin
150,58,fat
165,52,normal
144,41,normal
198,61,thin
195,75,normal
190,48,thin
126,54,fat
186,62,thin
185,37,thin
158,76,fat
157,54,normal
196,62,thin
170,74,fat
171,47,thin
146,49,normal
168,49,thin
197,76,normal
155,75,fat
160,50,normal
149,72,fat
141,37,normal
150,60,fat
145,55,fat
194,54,thin
140,53,fat
122,54,fat
174,56,thin
137,45,normal
188,51,thin
189,35,thin
180,36,thin
133,36,normal
153,59,normal
154,80,fat
159,79,fat
139,66,fat
144,63,fat
194,63,thin
196,52,thin
140,53,fat
170,55,normal
189,74,normal
167,65,normal
129,43,fat
158,78,fat
174,68,normal
120,64,fat
131,66,fat
144,38,thin
165,40,thin
136,46,normal
151,71,fat
170,78,fat
181,45,thin
134,53,fat
158,41,thin
198,56,thin
196,44,thin
184,55,thin
